[init] dropping graph 'bench2_b7_noisy_2m'
[init] creating composite index :entity(uuid_hi, uuid_lo)
[init]   hub/star 2215/2700 batches (1,107,500 edges)
[init]   hub/star 2220/2700 batches (1,110,000 edges)
[init]   hub/star 2225/2700 batches (1,112,500 edges)
[init]   hub/star 2230/2700 batches (1,115,000 edges)
[init]   hub/star 2235/2700 batches (1,117,500 edges)
[init]   hub/star 2240/2700 batches (1,120,000 edges)
[init]   hub/star 2245/2700 batches (1,122,500 edges)
[init]   hub/star 2250/2700 batches (1,125,000 edges)
[init]   hub/star 2255/2700 batches (1,127,500 edges)
[init]   hub/star 2260/2700 batches (1,130,000 edges)
[init]   hub/star 2265/2700 batches (1,132,500 edges)
[init]   hub/star 2270/2700 batches (1,135,000 edges)
[init]   hub/star 2275/2700 batches (1,137,500 edges)
[init]   hub/star 2280/2700 batches (1,140,000 edges)
[init]   hub/star 2285/2700 batches (1,142,500 edges)
[init]   hub/star 2290/2700 batches (1,145,000 edges)
[init]   hub/star 2295/2700 batches (1,147,500 edges)
[init]   hub/star 2300/2700 batches (1,150,000 edges)
[init]   hub/star 2305/2700 batches (1,152,500 edges)
[init]   hub/star 2310/2700 batches (1,155,000 edges)
[init]   hub/star 2315/2700 batches (1,157,500 edges)
[init]   hub/star 2320/2700 batches (1,160,000 edges)
[init]   hub/star 2325/2700 batches (1,162,500 edges)
[init]   hub/star 2330/2700 batches (1,165,000 edges)
[init]   hub/star 2335/2700 batches (1,167,500 edges)
[init]   hub/star 2340/2700 batches (1,170,000 edges)
[init]   hub/star 2345/2700 batches (1,172,500 edges)
[init]   hub/star 2350/2700 batches (1,175,000 edges)
[init]   hub/star 2355/2700 batches (1,177,500 edges)
[init]   hub/star 2360/2700 batches (1,180,000 edges)
[init]   hub/star 2365/2700 batches (1,182,500 edges)
[init]   hub/star 2370/2700 batches (1,185,000 edges)
[init]   hub/star 2375/2700 batches (1,187,500 edges)
[init]   hub/star 2380/2700 batches (1,190,000 edges)
[init]   hub/star 2385/2700 batches (1,192,500 edges)
[init]   hub/star 2390/2700 batches (1,195,000 edges)
[init]   hub/star 2395/2700 batches (1,197,500 edges)
[init]   hub/star 2400/2700 batches (1,200,000 edges)
[init]   hub/star 2405/2700 batches (1,202,500 edges)
[init]   hub/star 2410/2700 batches (1,205,000 edges)
[init]   hub/star 2415/2700 batches (1,207,500 edges)
[init]   hub/star 2420/2700 batches (1,210,000 edges)
[init]   hub/star 2425/2700 batches (1,212,500 edges)
[init]   hub/star 2430/2700 batches (1,215,000 edges)
[init]   hub/star 2435/2700 batches (1,217,500 edges)
[init]   hub/star 2440/2700 batches (1,220,000 edges)
[init]   hub/star 2445/2700 batches (1,222,500 edges)
[init]   hub/star 2450/2700 batches (1,225,000 edges)
[init]   hub/star 2455/2700 batches (1,227,500 edges)
[init]   hub/star 2460/2700 batches (1,230,000 edges)
[init]   hub/star 2465/2700 batches (1,232,500 edges)
[init]   hub/star 2470/2700 batches (1,235,000 edges)
[init]   hub/star 2475/2700 batches (1,237,500 edges)
[init]   hub/star 2480/2700 batches (1,240,000 edges)
[init]   hub/star 2485/2700 batches (1,242,500 edges)
[init]   hub/star 2490/2700 batches (1,245,000 edges)
[init]   hub/star 2495/2700 batches (1,247,500 edges)
[init]   hub/star 2500/2700 batches (1,250,000 edges)
[init]   hub/star 2505/2700 batches (1,252,500 edges)
[init]   hub/star 2510/2700 batches (1,255,000 edges)
[init]   hub/star 2515/2700 batches (1,257,500 edges)
[init]   hub/star 2520/2700 batches (1,260,000 edges)
[init]   hub/star 2525/2700 batches (1,262,500 edges)
[init]   hub/star 2530/2700 batches (1,265,000 edges)
[init]   hub/star 2535/2700 batches (1,267,500 edges)
[init]   hub/star 2540/2700 batches (1,270,000 edges)
[init]   hub/star 2545/2700 batches (1,272,500 edges)
[init]   hub/star 2550/2700 batches (1,275,000 edges)
[init]   hub/star 2555/2700 batches (1,277,500 edges)
[init]   hub/star 2560/2700 batches (1,280,000 edges)
[init]   hub/star 2565/2700 batches (1,282,500 edges)
[init]   hub/star 2570/2700 batches (1,285,000 edges)
[init]   hub/star 2575/2700 batches (1,287,500 edges)
[init]   hub/star 2580/2700 batches (1,290,000 edges)
[init]   hub/star 2585/2700 batches (1,292,500 edges)
[init]   hub/star 2590/2700 batches (1,295,000 edges)
[init]   hub/star 2595/2700 batches (1,297,500 edges)
[init]   hub/star 2600/2700 batches (1,300,000 edges)
[init]   hub/star 2605/2700 batches (1,302,500 edges)
[init]   hub/star 2610/2700 batches (1,305,000 edges)
[init]   hub/star 2615/2700 batches (1,307,500 edges)
[init]   hub/star 2620/2700 batches (1,310,000 edges)
[init]   hub/star 2625/2700 batches (1,312,500 edges)
[init]   hub/star 2630/2700 batches (1,315,000 edges)
[init]   hub/star 2635/2700 batches (1,317,500 edges)
[init]   hub/star 2640/2700 batches (1,320,000 edges)
[init]   hub/star 2645/2700 batches (1,322,500 edges)
[init]   hub/star 2650/2700 batches (1,325,000 edges)
[init]   hub/star 2655/2700 batches (1,327,500 edges)
[init]   hub/star 2660/2700 batches (1,330,000 edges)
[init]   hub/star 2665/2700 batches (1,332,500 edges)
[init]   hub/star 2670/2700 batches (1,335,000 edges)
[init]   hub/star 2675/2700 batches (1,337,500 edges)
[init]   hub/star 2680/2700 batches (1,340,000 edges)
[init]   hub/star 2685/2700 batches (1,342,500 edges)
[init]   hub/star 2690/2700 batches (1,345,000 edges)
[init]   hub/star 2695/2700 batches (1,347,500 edges)
[init]   hub/star 2700/2700 batches (1,350,000 edges)
[init] done with accounts — graph has 1,500,000 nodes / 2,100,000 edges
[init] loading 500,000 :entity:contact nodes (uuid range starts at id 2,500,000)
[init]   contacts 5/500 batches (5,000 nodes)
[init]   contacts 10/500 batches (10,000 nodes)
[init]   contacts 15/500 batches (15,000 nodes)
[init]   contacts 20/500 batches (20,000 nodes)
[init]   contacts 25/500 batches (25,000 nodes)
[init]   contacts 30/500 batches (30,000 nodes)
[init]   contacts 35/500 batches (35,000 nodes)
[init]   contacts 40/500 batches (40,000 nodes)
[init]   contacts 45/500 batches (45,000 nodes)
[init]   contacts 50/500 batches (50,000 nodes)
[init]   contacts 55/500 batches (55,000 nodes)
[init]   contacts 60/500 batches (60,000 nodes)
[init]   contacts 65/500 batches (65,000 nodes)
[init]   contacts 70/500 batches (70,000 nodes)
[init]   contacts 75/500 batches (75,000 nodes)
[init]   contacts 80/500 batches (80,000 nodes)
[init]   contacts 85/500 batches (85,000 nodes)
[init]   contacts 90/500 batches (90,000 nodes)
[init]   contacts 95/500 batches (95,000 nodes)
[init]   contacts 100/500 batches (100,000 nodes)
[init]   contacts 105/500 batches (105,000 nodes)
[init]   contacts 110/500 batches (110,000 nodes)
[init]   contacts 115/500 batches (115,000 nodes)
[init]   contacts 120/500 batches (120,000 nodes)
[init]   contacts 125/500 batches (125,000 nodes)
[init]   contacts 130/500 batches (130,000 nodes)
[init]   contacts 135/500 batches (135,000 nodes)
[init]   contacts 140/500 batches (140,000 nodes)
[init]   contacts 145/500 batches (145,000 nodes)
[init]   contacts 150/500 batches (150,000 nodes)
[init]   contacts 155/500 batches (155,000 nodes)
[init]   contacts 160/500 batches (160,000 nodes)
[init]   contacts 165/500 batches (165,000 nodes)
[init]   contacts 170/500 batches (170,000 nodes)
[init]   contacts 175/500 batches (175,000 nodes)
[init]   contacts 180/500 batches (180,000 nodes)
[init]   contacts 185/500 batches (185,000 nodes)
[init]   contacts 190/500 batches (190,000 nodes)
[init]   contacts 195/500 batches (195,000 nodes)
[init]   contacts 200/500 batches (200,000 nodes)
[init]   contacts 205/500 batches (205,000 nodes)
[init]   contacts 210/500 batches (210,000 nodes)
[init]   contacts 215/500 batches (215,000 nodes)
[init]   contacts 220/500 batches (220,000 nodes)
[init]   contacts 225/500 batches (225,000 nodes)
[init]   contacts 230/500 batches (230,000 nodes)
[init]   contacts 235/500 batches (235,000 nodes)
[init]   contacts 240/500 batches (240,000 nodes)
[init]   contacts 245/500 batches (245,000 nodes)
[init]   contacts 250/500 batches (250,000 nodes)
[init]   contacts 255/500 batches (255,000 nodes)
[init]   contacts 260/500 batches (260,000 nodes)
[init]   contacts 265/500 batches (265,000 nodes)
[init]   contacts 270/500 batches (270,000 nodes)
[init]   contacts 275/500 batches (275,000 nodes)
[init]   contacts 280/500 batches (280,000 nodes)
[init]   contacts 285/500 batches (285,000 nodes)
[init]   contacts 290/500 batches (290,000 nodes)
[init]   contacts 295/500 batches (295,000 nodes)
[init]   contacts 300/500 batches (300,000 nodes)
[init]   contacts 305/500 batches (305,000 nodes)
[init]   contacts 310/500 batches (310,000 nodes)
[init]   contacts 315/500 batches (315,000 nodes)
[init]   contacts 320/500 batches (320,000 nodes)
[init]   contacts 325/500 batches (325,000 nodes)
[init]   contacts 330/500 batches (330,000 nodes)
[init]   contacts 335/500 batches (335,000 nodes)
[init]   contacts 340/500 batches (340,000 nodes)
[init]   contacts 345/500 batches (345,000 nodes)
[init]   contacts 350/500 batches (350,000 nodes)
[init]   contacts 355/500 batches (355,000 nodes)
[init]   contacts 360/500 batches (360,000 nodes)
[init]   contacts 365/500 batches (365,000 nodes)
[init]   contacts 370/500 batches (370,000 nodes)
[init]   contacts 375/500 batches (375,000 nodes)
[init]   contacts 380/500 batches (380,000 nodes)
[init]   contacts 385/500 batches (385,000 nodes)
[init]   contacts 390/500 batches (390,000 nodes)
[init]   contacts 395/500 batches (395,000 nodes)
[init]   contacts 400/500 batches (400,000 nodes)
[init]   contacts 405/500 batches (405,000 nodes)
[init]   contacts 410/500 batches (410,000 nodes)
[init]   contacts 415/500 batches (415,000 nodes)
[init]   contacts 420/500 batches (420,000 nodes)
[init]   contacts 425/500 batches (425,000 nodes)
[init]   contacts 430/500 batches (430,000 nodes)
[init]   contacts 435/500 batches (435,000 nodes)
[init]   contacts 440/500 batches (440,000 nodes)
[init]   contacts 445/500 batches (445,000 nodes)
[init]   contacts 450/500 batches (450,000 nodes)
[init]   contacts 455/500 batches (455,000 nodes)
[init]   contacts 460/500 batches (460,000 nodes)
[init]   contacts 465/500 batches (465,000 nodes)
[init]   contacts 470/500 batches (470,000 nodes)
[init]   contacts 475/500 batches (475,000 nodes)
[init]   contacts 480/500 batches (480,000 nodes)
[init]   contacts 485/500 batches (485,000 nodes)
[init]   contacts 490/500 batches (490,000 nodes)
[init]   contacts 495/500 batches (495,000 nodes)
[init]   contacts 500/500 batches (500,000 nodes)
[init] done — graph has 2,000,000 nodes / 2,100,000 edges (accounts + 500,000 contacts)
OK — 2,000,000 nodes / 2,100,000 edges (indexed=True, extra_contacts=500,000)
